"PERIODO","FECHA","ZONA","DIRECCION_EXACTA","CLASE_ACCIDENTE","SEGUNDO_OBJETO","TIPO_AVERIAS","CANTIDAD_HERIDOS","CANTIDAD_FALLECIDOS","LATITUD","LONGITUD","INTERSECCI_N"
"2,019","2019 Jun 08 12:00:00 AM","URBANA","CARRERA-13-CALLE-2","CHOQUE","VEHICULO","0","0","0","3.8956052","-76.3020871","POINT (-76.3020871 3.8956052)"
"2,019","2019 Jun 08 12:00:00 AM","URBANA","CARRERA-12-CALLE-6-SUR","CHOQUE","VEHICULO","1","1","0","3.8899325","-76.3007009","POINT (-76.3007009 3.8899325)"
"2,019","2019 Jun 09 12:00:00 AM","URBANA","CARRERA-15-CALLE-3","CHOQUE","VEHICULO","0","0","0","3.896879","-76.3035723","POINT (-76.3035723 3.896879)"
"2,019","2019 Jun 10 12:00:00 AM","URBANA","CALLE-15-CARRERA-10","CHOQUE","VEHICULO","1","0","0","3.9059164","-76.2956046","POINT (-76.2956046 3.9059164)"
"2,019","2019 Jun 14 12:00:00 AM","URBANA","CARRERA-12-SUR-CALLE--2A","CHOQUE","VEHICULO","1","0","0","3.8880136","-76.2966034","POINT (-76.2966034 3.8880136)"
"2,019","2019 Jun 14 12:00:00 AM","URBANA","CARRERA-19--CALLE-1","CHOQUE","VEHICULO","1","1","0","3.8955963","-76.3080224","POINT (-76.3080224 3.8955963)"
"2,019","2019 Jun 15 12:00:00 AM","URBANA","CARRERA-9--CALLE-8","CHOQUE","VEHICULO","0","1","0","3.8994625","-76.2968451","POINT (-76.2968451 3.8994625)"
"2,019","2019 Jun 16 12:00:00 AM","URBANA","CARRERA-16--CALLE-15","CHOQUE","VEHICULO","0","0","0","3.9078476","-76.3007051","POINT (-76.3007051 3.9078476)"
"2,019","2019 Jun 18 12:00:00 AM","URBANA","CARRERA-16-CALLE-3","CHOQUE","VEHICULO","1","0","0","3.8971515","-76.3044776","POINT (-76.3044776 3.8971515)"
"2,019","2019 Jun 20 12:00:00 AM","URBANA","CALLE-5--CARRERA-3E","CHOQUE","VEHICULO","1","1","0","3.8943499","-76.2906934","POINT (-76.2906934 3.8943499)"
"2,019","2019 Jun 21 12:00:00 AM","URBANA","PARADERO-LA-PALMA","CHOQUE","VEHICULO","0","1","0","3.8008338","-76.3517618","POINT (-76.3517618 3.8008338)"
"2,019","2019 Jun 22 12:00:00 AM","URBANA","CARRERA-12--CALLE-18","CHOQUE","VEHICULO","0","0","0","3.9090249","-76.2960732","POINT (-76.2960732 3.9090249)"
"2,019","2019 Jun 24 12:00:00 AM","URBANA","CALLE-1-SUR-CALLE-15","CHOQUE","VEHICULO","1","1","0","3.8997747","-76.291355","POINT (-76.291355 3.8997747)"
"2,019","2019 Jun 26 12:00:00 AM","NACIONAL","VIA-BUGA-TULUA-BOMBA-TERPEL","CHOQUE","VEH-EST","0","1","0","3.926199","-76.286495","POINT (-76.286495 3.926199)"
"2,019","2019 Jun 26 12:00:00 AM","URBANA","LOMAS-DEL-ALBERGUE","VOLCAMIENTO","NA","0","0","0","3.8807607","-76.2903793","POINT (-76.2903793 3.8807607)"
"2,019","2019 Jun 23 12:00:00 AM","URBANA","CALLE-13--CARRERA-12","CHOQUE","VEHICULO","1","1","0","3.9044578","-76.297642","POINT (-76.297642 3.9044578)"
"2,019","2019 Jun 29 12:00:00 AM","URBANA","CALLE-1--CARRERA-14","CHOQUE","VEHICULO","0","1","0","3.8949465","-76.3031309","POINT (-76.3031309 3.8949465)"
"2,019","2019 Jun 29 12:00:00 AM","URBANA","CARRERA-10--CALLE-3","CHOQUE","VEHICULO","0","0","0","3.8958414","-76.2989938","POINT (-76.2989938 3.8958414)"
"2,019","2019 Jun 30 12:00:00 AM","URBANA","CALLE-6--CARRERA-17","CHOQUE","VEHICULO","1","0","0","3.9001981","-76.3043951","POINT (-76.3043951 3.9001981)"
"2,019","2019 Jul 02 12:00:00 AM","URBANA","CALLE-4-CARRERA-23","CHOQUE","LUMINARIA","1","0","0","3.8997402","-76.3107125","POINT (-76.3107125 3.8997402)"
"2,019","2019 Jul 04 12:00:00 AM","URBANA","CALLE-13-CARRERA-16","CHOQUE","VEHICULO","1","1","0","3.9060925","-76.3012732","POINT (-76.3012732 3.9060925)"
"2,019","2019 Jul 05 12:00:00 AM","URBANA","CALLE-3--CARRERA-16","CHOQUE","VEHICULO","0","0","0","3.8971515","-76.3044776","POINT (-76.3044776 3.8971515)"
"2,019","2019 Jul 05 12:00:00 AM","URBANA","CARRERA-16--CALLE-21","CHOQUE","VEHICULO","1","0","0","3.9267803","-76.2928028","POINT (-76.2928028 3.9267803)"
"2,019","2019 Jul 10 12:00:00 AM","URBANA","CARRERA-8---CALLE-26","CHOQUE","VEHICULO","1","0","0","3.9120319","-76.2903798","POINT (-76.2903798 3.9120319)"
"2,019","2019 Jul 11 12:00:00 AM","URBANA","CALLE-1-SUR--CARRERA-16","CHOQUE","VEHICULO","1","0","0","3.8945066","-76.3059903","POINT (-76.3059903 3.8945066)"
"2,019","2019 Jul 12 12:00:00 AM","URBANA","CARRERA-12-CALLE-5","CHOQUE","INMUEBLE","1","1","0","3.8978083","-76.3003458","POINT (-76.3003458 3.8978083)"
"2,019","2019 Jul 12 12:00:00 AM","URBANA","CALLE-2-SUR-CARRERA-12","CHOQUE","VEHICULO","0","1","0","3.892779","-76.3017798","POINT (-76.3017798 3.892779)"
"2,019","2019 Jul 13 12:00:00 AM","URBANA","CARRERA-18--CALLE-12","CHOQUE","VEHICULO","0","1","0","3.9058559","-76.3032773","POINT (-76.3032773 3.9058559)"
"2,019","2019 Jul 13 12:00:00 AM","URBANA","CARRERA-2--CALLE-5","CHOQUE","VEHICULO","0","1","0","3.8948892","-76.2920838","POINT (-76.2920838 3.8948892)"
"2,019","2019 Jul 13 12:00:00 AM","URBANA","CARRERA-18--CALLE-17","CHOQUE","VEHICULO","0","1","0","3.9102668","-76.3014058","POINT (-76.3014058 3.9102668)"
"2,019","2019 Jul 14 12:00:00 AM","URBANA","CALLE-13--CARRERA-16","CHOQUE","VEHICULO","0","0","0","3.9060925","-76.3012732","POINT (-76.3012732 3.9060925)"
"2,019","2019 Jul 14 12:00:00 AM","URBANA","CARRERA-14--CALLE-10","CHOQUE","VEHICULO","1","0","0","3.9027977","-76.3005583","POINT (-76.3005583 3.9027977)"
"2,019","2019 Jul 14 12:00:00 AM","URBANA","CARRREA-12-CALLE-18","CHOQUE","VEHICULO","1","1","0","3.9090249","-76.2960732","POINT (-76.2960732 3.9090249)"
"2,019","2019 Jul 15 12:00:00 AM","URBANA","CALLE-6-CARRERA-12","CHOQUE","VEHICULO","0","0","0","3.8987171","-76.3000321","POINT (-76.3000321 3.8987171)"
"2,019","2019 Jul 16 12:00:00 AM","URBANA","CARRERA-10-CALLE-21","CHOQUE","VEHICULO","1","0","0","3.9108166","-76.2936645","POINT (-76.2936645 3.9108166)"
"2,019","2019 Jul 18 12:00:00 AM","URBANA","CALLE-23--CARRERA-10","CHOQUE","VEHICULO","1","0","0","3.9120858","-76.2931526","POINT (-76.2931526 3.9120858)"
"2,019","2019 Jul 19 12:00:00 AM","URBANA","CALLE-7-CARRERA-11","CHOQUE","VEHICULO","1","0","0","3.8992933","-76.2988822","POINT (-76.2988822 3.8992933)"
"2,019","2019 Jul 19 12:00:00 AM","URBANA","CALLE-30-CARRERA-8","CHOQUE","VEHICULO","1","0","0","3.9156597","-76.2885572","POINT (-76.2885572 3.9156597)"
"2,019","2019 Jul 19 12:00:00 AM","URBANA","CALLE-1-SUR-CARRERA-20","CHOQUE","VEHICULO","1","0","0","3.8942767","-76.3087879","POINT (-76.3087879 3.8942767)"
"2,019","2019 Jul 19 12:00:00 AM","URBANA","CALLE-3-SUR--CARRERA-15A","CHOQUE","VEHICULO","1","0","0","3.8915904","-76.3057694","POINT (-76.3057694 3.8915904)"
"2,019","2019 Jul 22 12:00:00 AM","URBANA","CALLE-4-CARRERA-23","CHOQUE","VEHICULO","1","1","0","3.8997402","-76.3107125","POINT (-76.3107125 3.8997402)"
"2,019","2019 Jul 25 12:00:00 AM","URBANA","CARRERA-29--CALLE-14","CHOQUE","VEHICULO","0","1","0","3.91205","-76.3083403","POINT (-76.3083403 3.91205)"
"2,019","2019 Jul 27 12:00:00 AM","URBANA","CALLE-7--CARRERA-10","CHOQUE","VEHICULO","0","0","0","3.8989651","-76.2980082","POINT (-76.2980082 3.8989651)"
"2,019","2019 Jul 27 12:00:00 AM","URBANA","CARRERA-16--CALLE-15","CHOQUE","VEHICULO","1","1","0","3.9078476","-76.3007051","POINT (-76.3007051 3.9078476)"
"2,019","2019 Jul 29 12:00:00 AM","URBANA","CALLE-6-CARRERA-12","CHOQUE","VEHICULO","0","1","0","3.8987171","-76.3000321","POINT (-76.3000321 3.8987171)"
"2,019","2019 Jul 29 12:00:00 AM","URBANA","CALLE-8--CARRERA-11","CHOQUE","VEHICULO","0","0","0","3.9001156","-76.2985593","POINT (-76.2985593 3.9001156)"
"2,019","2019 Jul 31 12:00:00 AM","RURAL","VIA-LA-HABANA-500-MT-AGUAS-DE-BUGA","CHOQUE","VEHICULO","1","0","0","3.890014","-76.284464","POINT (-76.284464 3.890014)"
"2,019","2019 Jul 31 12:00:00 AM","URBANA","CALLE-8-CARRERA-18","CHOQUE","VEHICULO","1","0","0","3.9023969","-76.304644","POINT (-76.304644 3.9023969)"
"2,019","2019 Aug 01 12:00:00 AM","URBANA","CARRERA-9-PUENTE-DEL-ACADEMICO","CHOQUE","ARBOL","1","1","0","3.892158","-76.29872","POINT (-76.29872 3.892158)"
"2,019","2019 Aug 02 12:00:00 AM","URBANA","CARRERA-12-CALLE-13-SUR","CHOQUE","VEHICULO","0","0","0","3.8865038","-76.2989367","POINT (-76.2989367 3.8865038)"
"2,019","2019 Aug 02 12:00:00 AM","URBANA","CARRERA-10--CALLE-4","CHOQUE","VEHICULO","1","0","0","3.8964988","-76.2988076","POINT (-76.2988076 3.8964988)"
"2,019","2019 Aug 03 12:00:00 AM","URBANA","CARRERA-20-CALLE-3","CHOQUE","VEH-EST","1","0","0","3.8981503","-76.3076746","POINT (-76.3076746 3.8981503)"
"2,019","2019 Aug 05 12:00:00 AM","URBANA","CALLE-4--CARRERA-19","CHOQUE","VEHICULO","1","0","0","3.8986127","-76.3069452","POINT (-76.3069452 3.8986127)"
"2,019","2019 Aug 06 12:00:00 AM","URBANA","CALLE--9--CARRERA-16","CHOQUE","VEHICULO","1","1","0","3.902545","-76.3025965","POINT (-76.3025965 3.902545)"
"2,019","2019 Aug 07 12:00:00 AM","URBANA","CARRERA-24-CALLE-13","CHOQUE","VEHICULO","0","0","0","3.915495","-76.2981417","POINT (-76.2981417 3.915495)"
"2,019","2019 Aug 10 12:00:00 AM","URBANA","CARRERA-1--CALLE-11","CHOQUE","VEHICULO","1","1","0","3.8993845","-76.2897761","POINT (-76.2897761 3.8993845)"
"2,019","2019 Aug 10 12:00:00 AM","URBANA","CARRERA-10--CALLE-5","CHOQUE","VEHICULO","0","1","0","3.8971881","-76.2985922","POINT (-76.2985922 3.8971881)"
"2,019","2019 Aug 13 12:00:00 AM","URBANA","CALLE-8-CARRERA-16","CHOQUE","VEHICULO","0","1","0","3.9016724","-76.3029113","POINT (-76.3029113 3.9016724)"
"2,019","2019 Aug 14 12:00:00 AM","URBANA","CALLE-19--CARRERA-16","CHOQUE","VEHICULO","0","0","0","3.9113137","-76.2994247","POINT (-76.2994247 3.9113137)"
"2,019","2019 Aug 17 12:00:00 AM","URBANA","CALLE-4--CARRERA-6","CHOQUE","VEHICULO","1","0","0","3.9010151","-76.290993","POINT (-76.290993 3.9010151)"
"2,019","2019 Aug 17 12:00:00 AM","URBANA","CARRERA-9--CALLE-2-SUR","CHOQUE","VEHICULO","1","0","0","3.8927426","-76.2987469","POINT (-76.2987469 3.8927426)"
"2,019","2019 Aug 18 12:00:00 AM","URBANA","CALLE-4-CARRERA-7","CHOQUE","VEHICULO","1","1","0","3.8954222","-76.2964781","POINT (-76.2964781 3.8954222)"
"2,019","2019 Aug 19 12:00:00 AM","RURAL","VIA-BUGA-LA-MAGDALENA","CHOQUE","VEHICULO","0","1","0","3.88905","-76.22015","POINT (-76.22015 3.88905)"
"2,019","2019 Aug 18 12:00:00 AM","URBANA","CARRERA-10--CALLE-5","CHOQUE","VEHICULO","0","1","0","3.8971881","-76.2985922","POINT (-76.2985922 3.8971881)"
"2,019","2019 Aug 22 12:00:00 AM","URBANA","CARRERA-12--CALLE-5","CHOQUE","VEH-EST","0","0","0","3.8978083","-76.3003458","POINT (-76.3003458 3.8978083)"
"2,019","2019 Aug 24 12:00:00 AM","URBANA","CALLE-19--CARRERA-16","CHOQUE","VEHICULO","1","1","0","3.9113137","-76.2994247","POINT (-76.2994247 3.9113137)"
"2,019","2019 Aug 24 12:00:00 AM","URBANA","CARRERA-13-CALLE-15","CHOQUE","VEHICULO","0","1","0","3.9067414","-76.2979179","POINT (-76.2979179 3.9067414)"
"2,019","2019 Aug 24 12:00:00 AM","URBANA","CARRERA-13-CARRERA-12","CHOQUE","MURO","0","1","0","3.9167025","-76.2931126","POINT (-76.2931126 3.9167025)"
"2,019","2019 Aug 25 12:00:00 AM","URBANA","CALLE-5-CARRERA-15","CHOQUE","VEHICULO","0","1","0","3.8987145","-76.3029713","POINT (-76.3029713 3.8987145)"
"2,019","2019 Aug 27 12:00:00 AM","URBANA","CALLE-8-SUR-CARRERA-9","VOLCAMIENTO","NA","0","1","0","3.91306","-76.2899071","POINT (-76.2899071 3.91306)"
"2,019","2019 Aug 28 12:00:00 AM","URBANA","CALLE-16--CARRERA-15","CHOQUE","VEHICULO","0","1","0","3.9084789","-76.2993152","POINT (-76.2993152 3.9084789)"
"2,019","2019 Aug 29 12:00:00 AM","URBANA","CALLE-4--CARRERA-3-E","CHOQUE","VEHICULO","0","0","0","3.8926971","-76.2911421","POINT (-76.2911421 3.8926971)"
"2,019","2019 Aug 30 12:00:00 AM","URBANA","CARRERA-12--CALLE-16","CHOQUE","VEHICULO","1","1","0","3.9071987","-76.29682","POINT (-76.29682 3.9071987)"
"2,019","2019 Sep 01 12:00:00 AM","URBANA","CALLE-1-SUR--CARRERA-12","CHOQUE","VEHICULO","0","0","0","3.8932343","-76.3017086","POINT (-76.3017086 3.8932343)"
"2,019","2019 Sep 03 12:00:00 AM","URBANA","CARRERA-1--CALLE-10","CHOQUE","VEHICULO","1","0","0","3.8984833","-76.290097","POINT (-76.290097 3.8984833)"
"2,019","2019 Sep 11 12:00:00 AM","URBANA","CALLE-5-CARRERA-15","CHOQUE","VEHICULO","1","0","0","3.8987145","-76.3029713","POINT (-76.3029713 3.8987145)"
"2,019","2019 Sep 11 12:00:00 AM","URBANA","CALLE-8--CARRERA-18","CHOQUE","VEHICULO","1","0","0","3.8884555","-76.3096441","POINT (-76.3096441 3.8884555)"
"2,019","2019 Sep 13 12:00:00 AM","URBANA","CALLE-1-SUR-CARRERA-12","CHOQUE","VEHICULO","1","0","0","3.8932343","-76.3017086","POINT (-76.3017086 3.8932343)"
"2,019","2019 Sep 13 12:00:00 AM","URBANA","CALLE-3-CARRERA-11","CHOQUE","VEHICULO","1","0","0","3.8959979","-76.2998697","POINT (-76.2998697 3.8959979)"
"2,019","2019 Sep 14 12:00:00 AM","URBANA","CARRERA-1--CALLE-10","CHOQUE","VEHICULO","1","1","0","3.8984833","-76.290097","POINT (-76.290097 3.8984833)"
"2,019","2019 Sep 16 12:00:00 AM","URBANA","CALLE-1-SUR-CARRERA-16","CHOQUE","VEHICULO","0","0","0","3.8945066","-76.3059903","POINT (-76.3059903 3.8945066)"
"2,019","2019 Sep 17 12:00:00 AM","URBANA","CALLE-16--CARRERA-12","CHOQUE","VEHICULO","1","0","0","3.9071987","-76.29682","POINT (-76.29682 3.9071987)"
"2,019","2019 Sep 17 12:00:00 AM","URBANA","BUGA-TULUA-KM1-CALLEJON-LA-03IA","CHOQUE","VEH-EST","1","1","0","3.9361068","-76.2820291","POINT (-76.2820291 3.9361068)"
"2,019","2019 Sep 18 12:00:00 AM","URBANA","CARRERA-18-CALLE-8","CHOQUE","VEHICULO","0","0","0","3.9023969","-76.304644","POINT (-76.304644 3.9023969)"
"2,019","2019 Sep 18 12:00:00 AM","URBANA","CARRERA-1--CALLE-7","CHOQUE","VEHICULO","1","0","0","3.8961376","-76.2907721","POINT (-76.2907721 3.8961376)"
"2,019","2019 Sep 19 12:00:00 AM","URBANA","CARRERA-15-CALE-5","CHOQUE","VEHICULO","1","1","0","3.8987145","-76.3029713","POINT (-76.3029713 3.8987145)"
"2,019","2019 Sep 19 12:00:00 AM","URBANA","CARRERA-8--CALLE-19","CHOQUE","VEHICULO","0","0","0","3.9081713","-76.2924012","POINT (-76.2924012 3.9081713)"
"2,019","2019 Sep 20 12:00:00 AM","URBANA","CALLE-22--CARRERA-12","CHOQUE","VEHICULO","1","1","0","3.9118547","-76.294965","POINT (-76.294965 3.9118547)"
"2,019","2019 Sep 21 12:00:00 AM","URBANA","CALLE-4-SUR--CARRERA-4-SUR","CHOQUE","VEHICULO","0","1","0","3.8897281","-76.2919932","POINT (-76.2919932 3.8897281)"
"2,019","2019 Sep 21 12:00:00 AM","URBANA","CALLE-4--CARRERA-23","CHOQUE","VEHICULO","0","1","0","3.8997402","-76.3107125","POINT (-76.3107125 3.8997402)"
"2,019","2019 Sep 22 12:00:00 AM","URBANA","KILOMETRO-1-VIA-LA-HABANA","CHOQUE","VEHICULO","0","0","0","3.8946048","-76.3055772","POINT (-76.3055772 3.8946048)"
"2,019","2019 Sep 22 12:00:00 AM","URBANA","CALLE-8-CARRERA-7","CHOQUE","VEHICULO","1","1","0","3.8987321","-76.2950352","POINT (-76.2950352 3.8987321)"
"2,019","2019 Sep 24 12:00:00 AM","URBANA","CARRERA-17--CALLE-5-SUR","CHOQUE","VEHICULO","0","1","0","3.8911599","-76.2942507","POINT (-76.2942507 3.8911599)"
"2,019","2019 Oct 25 12:00:00 AM","URBANA","CALLE-5--CARRERA-11","CHOQUE","VEHICULO","0","1","0","3.8975104","-76.2994621","POINT (-76.2994621 3.8975104)"
"2,019","2019 Sep 27 12:00:00 AM","URBANA","CARRERA-12-FRENTE-AL-LICEO-DE-LOS-ANDES","CHOQUE","VEHICULO","0","0","0","3.8799187","-76.2982422","POINT (-76.2982422 3.8799187)"
"2,019","2019 Sep 27 12:00:00 AM","URBANA","CARRERA-8---CALLE-12","CHOQUE","VEHICULO","1","1","0","3.9023046","-76.2946825","POINT (-76.2946825 3.9023046)"
"2,019","2019 Sep 27 12:00:00 AM","URBANA","CALLE-1-SUR--CALLE-21","CHOQUE","VEHICULO","0","1","0","3.8997747","-76.291355","POINT (-76.291355 3.8997747)"
"2,019","2019 Sep 30 12:00:00 AM","URBANA","CALLE-3-SUR-CARRERA-16","ATROPELLO","NA","0","1","0","3.8916847","-76.306543","POINT (-76.306543 3.8916847)"
"2,019","2019 Oct 02 12:00:00 AM","URBANA","CARRERA-8--CALLE-12","CHOQUE","VEHICULO","0","1","0","3.9023046","-76.2946825","POINT (-76.2946825 3.9023046)"
"2,019","2019 Oct 02 12:00:00 AM","URBANA","CARRERA-6--CALLE-8","CHOQUE","VEHICULO","0","1","0","3.8984747","-76.2943962","POINT (-76.2943962 3.8984747)"
"2,019","2019 Oct 03 12:00:00 AM","URBANA","CARRERA-10--CALLE-4","CHOQUE","VEHICULO","0","0","0","3.8964988","-76.2988076","POINT (-76.2988076 3.8964988)"
"2,019","2019 Oct 03 12:00:00 AM","URBANA","CALLE-9--CARRERA-7","CHOQUE","VEHICULO","1","1","0","3.8995964","-76.2945655","POINT (-76.2945655 3.8995964)"
"2,019","2019 Oct 05 12:00:00 AM","URBANA","PARQUEADERO-SUP.CAÑAVERAL","CHOQUE","VEHICULO","0","1","0","3.9007399","-76.3012022","POINT (-76.3012022 3.9007399)"
"2,019","2019 Oct 05 12:00:00 AM","URBANA","CARRERA-14--CALLE-19","CHOQUE","VEHICULO","0","1","0","3.9102","-76.2971673","POINT (-76.2971673 3.9102)"
"2,019","2019 Oct 06 12:00:00 AM","URBANA","CARRERA-9--CALLE-10","CHOQUE","VEHICULO","0","0","0","3.9010848","-76.2962038","POINT (-76.2962038 3.9010848)"
"2,019","2019 Oct 06 12:00:00 AM","URBANA","CALLE-5-CARRERA-1E","CHOQUE","VEHICULO","1","1","0","3.9002633","-76.2884592","POINT (-76.2884592 3.9002633)"
"2,019","2019 Oct 07 12:00:00 AM","NACIONAL","KILOMETRO-8-VIA-BUGA-MEDIACA0A","CHOQUE","VEHICULO","0","1","0","3.892217","-76.330657","POINT (-76.330657 3.892217)"
"2,019","2019 Oct 07 12:00:00 AM","URBANA","CARRERA-1--CALLE-10","CHOQUE","VEHICULO","0","0","0","3.8984833","-76.290097","POINT (-76.290097 3.8984833)"
"2,019","2019 Oct 08 12:00:00 AM","URBANA","CARRERA-15--CALLE-5","CHOQUE","VEHICULO","0","0","0","3.8987145","-76.3029713","POINT (-76.3029713 3.8987145)"
"2,019","2019 Oct 10 12:00:00 AM","URBANA","CARRERA-12-SUR-VIA-BUGA-GUACARI","VOLCAMIENTO","NA","1","1","1","3.866368","-76.294611","POINT (-76.294611 3.866368)"
"2,019","2019 Oct 11 12:00:00 AM","URBANA","CARRERA-8-CALLE-11","CHOQUE","VEHICULO","0","0","0","3.9015075","-76.2950286","POINT (-76.2950286 3.9015075)"
"2,019","2019 Oct 13 12:00:00 AM","URBANA","VIA-BUGA-LA-MGDALENA","CHOQUE","VEHICULO","1","0","0","3.8834698","-76.2942195","POINT (-76.2942195 3.8834698)"
"2,019","2019 Oct 13 12:00:00 AM","URBANA","CARRERA-15-CALLE-1","CHOQUE","VEHICULO","1","1","0","3.8951682","-76.3041431","POINT (-76.3041431 3.8951682)"
"2,019","2019 Oct 13 12:00:00 AM","URBANA","CARRERA-12-SUR-VIA-BUGA-QUEBRADA-SECA","CHOQUE","VEHICULO","0","1","0","3.873678","-76.297101","POINT (-76.297101 3.873678)"
"2,019","2019 Oct 14 12:00:00 AM","URBANA","CARRERA-12--CALLE-2","CAIDA-ACOMPAÑANTE","NA","0","0","0","3.8953229","-76.3012119","POINT (-76.3012119 3.8953229)"
"2,019","2019 Oct 14 12:00:00 AM","URBANA","CALLE-3--CARRERA-17","CHOQUE","VEHICULO","1","0","0","3.8974054","-76.3054108","POINT (-76.3054108 3.8974054)"
"2,019","2019 Oct 14 12:00:00 AM","URBANA","CALLE-5--CARRERA-16","CHOQUE","VEHICULO","1","1","0","3.8990286","-76.3038275","POINT (-76.3038275 3.8990286)"
"2,019","2019 Oct 18 12:00:00 AM","URBANA","CARRERA-18-CALLE-11","CHOQUE","VEHICULO","0","0","0","3.9049962","-76.3036329","POINT (-76.3036329 3.9049962)"
"2,019","2019 Oct 19 12:00:00 AM","URBANA","CALLE-4--CARRERA-23","CHOQUE","VEHICULO","1","1","0","3.8997402","-76.3107125","POINT (-76.3107125 3.8997402)"
"2,019","2019 Oct 19 12:00:00 AM","URBANA","CALLE-12--CARRERA-13","CHOQUE","VEHICULO","0","1","0","3.9040381","-76.2990731","POINT (-76.2990731 3.9040381)"
"2,019","2019 Oct 20 12:00:00 AM","URBANA","CARRERA-9-CALLE-19","CHOQUE","VEHICULO","0","0","0","3.9085076","-76.2930793","POINT (-76.2930793 3.9085076)"
"2,019","2019 Oct 20 12:00:00 AM","URBANA","CALLE-30-CARRERA-9","CHOQUE","VEHICULO","1","1","0","3.9193594","-76.2884592","POINT (-76.2884592 3.9193594)"
"2,019","2019 Oct 22 12:00:00 AM","URBANA","CARRERA-8-CALLE-31C","CHOQUE","ARBOL","0","1","0","3.9177914","-76.2875603","POINT (-76.2875603 3.9177914)"
"2,019","2019 Oct 22 12:00:00 AM","URBANA","CARRERA-11--CALLE-5","CHOQUE","VEHICULO","0","1","0","3.8975104","-76.2994621","POINT (-76.2994621 3.8975104)"
"2,019","2019 Oct 26 12:00:00 AM","URBANA","CALLE-20--CARRERA-15","CHOQUE","VEHICULO","0","0","0","3.9116131","-76.2980183","POINT (-76.2980183 3.9116131)"
"2,019","2019 Oct 29 12:00:00 AM","URBANA","CARRERA-9--CALLE-10","CHOQUE","VEHICULO","1","1","0","3.9010848","-76.2962038","POINT (-76.2962038 3.9010848)"
"2,019","2019 Nov 01 12:00:00 AM","URBANA","CALLE-4--CARRERA-6","CHOQUE","VEHICULO","0","0","0","3.9010151","-76.290993","POINT (-76.290993 3.9010151)"
"2,019","2019 Nov 01 12:00:00 AM","URBANA","CARRERA-1-CALLE-13","CHOQUE","VEHICULO","1","0","0","3.8956901","-76.3108658","POINT (-76.3108658 3.8956901)"
"2,019","2019 Nov 04 12:00:00 AM","URBANA","CALLE-1-SUR--CARRERA-20","CHOQUE","VEHICULO","1","1","0","3.8942767","-76.3087879","POINT (-76.3087879 3.8942767)"
"2,019","2019 Nov 04 12:00:00 AM","URBANA","CALLE-2-SUR-CARRERA-5","CHOQUE","VEHICULO","0","1","0","3.8908005","-76.2925341","POINT (-76.2925341 3.8908005)"
"2,019","2019 Nov 09 12:00:00 AM","URBANA","CARRERA-18-CALLE-11","ATROPELLO","NA","0","0","0","3.9049962","-76.3036329","POINT (-76.3036329 3.9049962)"
"2,019","2019 Nov 10 12:00:00 AM","URBANA","CALLE-5--CARRERA-5","CHOQUE","VEHICULO","1","1","0","3.8939693","-76.2894452","POINT (-76.2894452 3.8939693)"
"2,019","2019 Nov 12 12:00:00 AM","URBANA","CALLE-8--CARRERA-13","CHOQUE","VEHICULO","0","0","0","3.9007222","-76.3002686","POINT (-76.3002686 3.9007222)"
"2,019","2019 Nov 12 12:00:00 AM","URBANA","CALLE-16--CARRERA-7","CHOQUE","VEHICULO","1","0","0","3.9051355","-76.29193","POINT (-76.29193 3.9051355)"
"2,019","2019 Nov 13 12:00:00 AM","URBANA","CARRERA-8--CALLE-15","CHOQUE","VEHICULO","1","0","0","3.9051366","-76.2935797","POINT (-76.2935797 3.9051366)"
"2,019","2019 Nov 14 12:00:00 AM","URBANA","CARRERA-11--CALLE-13","CHOQUE","VEHICULO","1","0","0","3.9041709","-76.2970233","POINT (-76.2970233 3.9041709)"
"2,019","2019 Nov 15 12:00:00 AM","URBANA","CALLE-2-SUR-CARRERA-10","CHOQUE","VEHICULO","1","1","0","3.8927704","-76.299729","POINT (-76.299729 3.8927704)"
"2,019","2019 Nov 16 12:00:00 AM","URBANA","CARRERA-13C-CALLE-6-SUR","CHOQUE","VEHICULO","0","1","0","3.8913388","-76.3039147","POINT (-76.3039147 3.8913388)"
"2,019","2019 Nov 17 12:00:00 AM","URBANA","CARRERA-9-CALLE-8","CHOQUE","VEHICULO","0","1","0","3.8994625","-76.2968451","POINT (-76.2968451 3.8994625)"
"2,019","2019 Nov 17 12:00:00 AM","URBANA","CALLE-23--CARRERA-14","CHOQUE","VEHICULO","0","0","0","3.9132665","-76.2959832","POINT (-76.2959832 3.9132665)"
"2,019","2019 Nov 20 12:00:00 AM","URBANA","CARRERA-14-CALLE-17","CHOQUE","VEHICULO","1","1","0","3.9087222","-76.297844","POINT (-76.297844 3.9087222)"
"2,019","2019 Nov 20 12:00:00 AM","URBANA","CARRERA-1-SUR-CALLE-1-SUR","CHOQUE","VEHICULO","0","0","0","3.8997747","-76.291355","POINT (-76.291355 3.8997747)"
"2,019","2019 Nov 21 12:00:00 AM","URBANA","CARRERA-15--CALLE-30","CHOQUE","VEHICULO","1","0","0","3.9184591","-76.2953586","POINT (-76.2953586 3.9184591)"
"2,019","2019 Nov 24 12:00:00 AM","URBANA","CALLE-8--CARRERA-9","CHOQUE","VEHICULO","1","1","0","3.8994625","-76.2968451","POINT (-76.2968451 3.8994625)"
